0201729148,Author_list,siek@_jeremy_g._(author)_lee@_lie-quan_(author)_lumsdaine@_andrew_(author)
0750667311,Author_list,combe@_colin
1558603484,Author_list,nancy_a._lynch
9780028056005,Author_list,hinkle@_deborah_a._(edt)/_hinkle@_deborah
9780072844528,Author_list,mercer@_david
key_id,attribute,assigned_val
0131496980,Author_list,guzdial
0201258285,Author_list,moret@_bernard_m.@
0201310155,Author_list,meyers@_scott
0201485184,Author_list,lippman@_stanley_b.
0201734109,Author_list,wampler@_bruce
0321321316,Author_list,marasco@_joe
1558605088,Author_list,vossen@_gottfried
1576760189,Author_list,lin@_forest
key_id,attribute,assigned_val
020174225x,Author_list,leblanc@_cathie
9780028049212,Author_list,norton@_peter
key_id,attribute,assigned_val
0131857584,Author_list,harvey_&amp;_paul)_deitel_&amp;_associates
0201609991,Author_list,leinwand
0201634465,Author_list,box@_don
0201722313,Author_list,muldner@_tomasz
0321218736,Author_list,branigan@_steven
1555582605,Author_list,fortier@paul
key_id,attribute,assigned_val
0201700530,Author_list,carlson@_james
0321240693,Author_list,bejtlich@_richard
0321418700,Author_list,viega@_john;_hoglund@_greg;_mcgraw@_gary
1555582435,Author_list,baldwin@_lawrence
1558609156,Author_list,edited_by_bederson@_benjamin_b._edited_by_shneiderman@_ben
1576761150,Author_list,felke-morris@_terry
9780072226324,Author_list,meyers@_michael
9780073273273,Author_list,yacht
key_id,attribute,assigned_val
0120121573,Author_list,marvin_zelkowitz
0201309939,Author_list,tondo@_clovis_l./_leung@_bruce_p.
0201754541,Author_list,robillard
1558604820,Author_list,don_chamberlin
1558609245,Author_list,michael_lesk
key_id,attribute,assigned_val
0201741296,Author_list,mullins@_craig_s.
0321180593,Author_list,beauchemin@_bob
0321246780,Author_list,gosling@_james
9780072374162,Author_list,oleary
key_id,attribute,assigned_val
0130186619,Author_list,feil@_todd;_krone@_joan
0201612739,Author_list,timothy_budd
0201771861,Author_list,harold@_elliotte_rusty
0321243625,Author_list,vaughn@_william_r.;_blackburn@_peter
075066455x,Author_list,mcmanus
key_id,attribute,assigned_val
0201398443,Author_list,ince@_darrel
0201615991,Author_list,smith@_richard_e.
0201725886,Author_list,sun_microsystems_inc.
0673999866,Author_list,kenneth_reek
1558608303,Author_list,friedlein@_ashley
key_id,attribute,assigned_val
0121631036,Author_list,eoghan_casey
0127887741,Author_list,peter_wayner
013919424x,Author_list,weiss@_mark_allen
0201749629,Author_list,meyers@_scott
020177061x,Author_list,lee
1555583148,Author_list,xy_protech
1558601694,Author_list,bancilhon@_francois
9780071409278,Author_list,balch@_mark
9780078227813,Author_list,stewart@_jeffrey_r./_melesco@_nancy
key_id,attribute,assigned_val
0201738279,Author_list,smith@_roderick_w.
0201758202,Author_list,mathiassen@_lars@
1558602453,Author_list,melton@_jim
key_id,attribute,assigned_val
0123540518,Author_list,karen_holtzblatt
0201379457,Author_list,pritchard@_jason
0201422190,Author_list,boutell@_thomas
020163208x,Author_list,binstock@_andrew;_rex@_john
0201775751,Author_list,porter-roth@_bud
0444505563,Author_list,k._futatsugi_a.t._nakagawa_t._tamai
9780335216369,Author_list,unsworth@_len;_thomas@_angela;_simpson@_alyson_m.;_asha@_jennifer_l
key_id,attribute,assigned_val
0201721848,Author_list,paul_bramble@_alistair_cockburn@_andy_pols@_steve_adolph
0201824671,Author_list,coplien@_james_o.
0321466756,Author_list,platt@_david_s.
key_id,attribute,assigned_val
012715051x,Author_list,jean-philippe_vasseur@_mario_pickavet@_piet_demeester
0130652474,Author_list,ross;_wright
0201674726,Author_list,tansley@_david
0201725959,Author_list,syed_mansoor_sarwar@_robert_koretsky@_syed_aqeel_sarwar
0321290933,Author_list,riordan@_rebecca_m.
0321356403,Author_list,gagne@_marcel
1555582397,Author_list,pierre_bijaoui
1558605797,Author_list,parent@_rick
1558609172,Author_list,mccomb@_dave
key_id,attribute,assigned_val
0124660517,Author_list,calvert@kenneth_l
0201752840,Author_list,hernandez@_michael_j.
1558607129,Author_list,rosson@_mary_beth
1558609326,Author_list,brachman
9780073273266,Author_list,yacht
key_id,attribute,assigned_val
0127427511,Author_list,weiss@_jason
0137903952,Author_list,russell@_stuart_j.;_norvig@_peter
0201379619,Author_list,jeff_rule
0201615894,Author_list,snader@_jon_c.
0321204662,Author_list,negnevitsky@_michael
0750681845,Author_list,mcbride@_peter
key_id,attribute,assigned_val
0201633620,Author_list,lakos@_john
0321263545,Author_list,george_coulouris@_jean_dollimore@_tim_kindberg
0750649445,Author_list,hutchinson@_william
0750695099,Author_list,lenk@_john_d.
1555582036,Author_list,patrick_holmay
9780028055923,Author_list,hinkle@_deborah
9780072232325,Author_list,anil_desai
key_id,attribute,assigned_val
0201719754,Author_list,mirko_dziadzka;_michael_beck;_harald_bohme;_ulrich_kunitz;_robert_magnus;_claus_schroter;_dirk_verwo
0321294017,Author_list,connolly@_thomas_m.@_begg@_carolyn_e.
key_id,attribute,assigned_val
0121674517,Author_list,patrick@brian_g
0131401602,Author_list,chatterjee@_sandeep;_webber@_james
0321154991,Author_list,raman@_t._v.
0321268172,Author_list,carrier@_brian
1558605886,Author_list,philippe_rigaux@_michel_o._scholl@_agnes_voisard
9780072254631,Author_list,triad_interactive
key_id,attribute,assigned_val
0122205316,Author_list,michael_j._donahoo@_gregory_d._speegle
0123229804,Author_list,handy@_jim
0131238035,Author_list,young@_douglas_a.
0131426605,Author_list,deitel
0131856456,Author_list,durney@_brian
0201657589,Author_list,rob_weltman@_tony_dahbura
0321427610,Author_list,goleniewski@_lillian
1558605959,Author_list,james_kennedy@_russell_c._eberhart
1558606971,Author_list,malcolm_chisholm
key_id,attribute,assigned_val
0123735858,Author_list,welkeins@_tom
0201709066,Author_list,callaway@_dustin_r.
0321127005,Author_list,white@_russ
0321262204,Author_list,buckley@_christian_d.;_pulsipher@_darren_w.
0321341384,Author_list,smith-ferrier@_guy
0750660988,Author_list,barclay
key_id,attribute,assigned_val
0201853949,Author_list,knuth@_donald_e.
key_id,attribute,assigned_val
0121604527,Author_list,carrington
0131474340,Author_list,ralph_morelli@_ralph_walde
0201407213,Author_list,shepherd@_george;_wingo@_scott
0201699699,Author_list,cockburn@_alistair
0321411757,Author_list,carter@_eric;_lippert@_eric
key_id,attribute,assigned_val
0120121506,Author_list,
0444520872,Author_list,by_(author)_deza@_michel-marie_by_(author)_deza@_elena
1555582893,Author_list,wigodsky@_andrew
1558603204,Author_list,muchnick@_steven_s.
key_id,attribute,assigned_val
020163371x,Author_list,meyers@_scott
0750677562,Author_list,kagan@_aubrey
1555581552,Author_list,richard_holstein
1558608923,Author_list,bean@_james
9780072320862,Author_list,hamacher@_v._carl;_vranesic@_zvonko_g.;_zakay@_safwat
9780072930962,Author_list,sosinsky@_barrie_a
key_id,attribute,assigned_val
0130481904,Author_list,pittman
0201751585,Author_list,pohl@_ira_mcdowell@_charlie
9780072967791,Author_list,haag
key_id,attribute,assigned_val
0321321286,Author_list,barnett@_ryan_c.
1555582664,Author_list,lissoir@_alain
9780072232172,Author_list,suhanovs
9780072255607,Author_list,michael_meyers
key_id,attribute,assigned_val
0131986198,Author_list,venugopal@_sesh
0201710129,Author_list,wilson@_l.b.
0321197984,Author_list,riggs@_roger
0321482751,Author_list,cockburn@_alistair
0750697008,Author_list,schroeder@_chris
1555581234,Author_list,mike_gancarz
1558604464,Author_list,warren@_joe
1558606009,Author_list,bergman@_eric
1558609350,Author_list,catherine_courage@_kathy_baxter
key_id,attribute,assigned_val
0120121662,Author_list,zelkowitz@marvin
0124438660,Author_list,leondes@_cornelius_thomas
0130304182,Author_list,blaha@_michael
0201489295,Author_list,lescher@_john_f.
0750674032,Author_list,schmitt@_ron
1558608281,Author_list,walter_ciciora@_james_farmer@_david_large@_michael_adams
key_id,attribute,assigned_val
0124438644,Author_list,leondes@_cornelius_thomas
0201719363,Author_list,dustin@_elfriede_a.
0201896842,Author_list,knuth@_donald_e.
0321166094,Author_list,kroll@_per;_kruchten@_philippe
1558602534,Author_list,fox
1558607110,Author_list,melton@_jim;_buxton@_stephen
9780028055992,Author_list,fisher-larson@_sharon_anne/_marple@_margaret
key_id,attribute,assigned_val
0201853922,Author_list,knuth@_donald_e.
1558605932,Author_list,eberly@_david_h.
155860684x,Author_list,westerman@paul
key_id,attribute,assigned_val
0201325748,Author_list,morle@_james
020158042x,Author_list,winston@_patrick_henry
0201612941,Author_list,date@_c.j.
0201734842,Author_list,vandevoorde@_david
0321410130,Author_list,fox@_christopher
1558608893,Author_list,ron_goldman@_richard_p._gabriel
key_id,attribute,assigned_val
0120121670,Author_list,zelkowitz@_marvin
0131491792,Author_list,comer@_douglas_e.
0201485583,Author_list,campione@_mary
key_id,attribute,assigned_val
0023606924,Author_list,richard_johnsonbaugh@_marcus_schaefer
013143697x,Author_list,carl_albing@_michael_schwarz
020102988x,Author_list,hopcroft@_john_e.
0201615932,Author_list,dean_leffingwell@_don_widrig
0201730464,Author_list,ince@_darrel
0321155726,Author_list,rowe@_glenn
1558604448,Author_list,maybury@_mark_t.
1558605711,Author_list,heinz-gerd_hegering
1558606599,Author_list,mcreynolds@_tom
key_id,attribute,assigned_val
0120884224,Author_list,farrel@_adrian;_bryskin@_igor
0123116333,Author_list,harrington@_jan_l.
0131972596,Author_list,taubenfeld@_gadi
0201702096,Author_list,yuan@_ruixi/_strayer@_w._timothy
1555582028,Author_list,alpha_architecture_committee
1558604375,Author_list,robert_j._muller
1558606580,Author_list,brinck@_tom
key_id,attribute,assigned_val
1558608087,Author_list,
0130286524,Author_list,dietrich@_suzanne_w.
020170434x,Author_list,sutter@_herb
0321213343,Author_list,jones@_don
032124544x,Author_list,snader@_jon
0321349792,Author_list,brown@_eric_l.
032142672x,Author_list,clayberg@_eric
1558606181,Author_list,anthony_a._apodaca@_larry_gritz
1578702763,Author_list,mathers@_todd_w.
key_id,attribute,assigned_val
0201728281,Author_list,rasmussen@_rolf
0201775921,Author_list,thomas@_thomas_m.
0321227239,Author_list,shinn@_michael;_shinn@_scott
key_id,attribute,assigned_val
0130166383,Author_list,kevin_chu@_eric_brower
0201398184,Author_list,halsall@_fred
0201634627,Author_list,lincoln_d._stein
0201722194,Author_list,budgen@_david
020178792x,Author_list,arkills@_brian
0672323435,Author_list,jeffrey_p._mcmanus@_jackie_goldstein
1576761053,Author_list,galles@_david
9780026648172,Author_list,mcgraw-hill
9780072230932,Author_list,maiwald@_eric
9780072939200,Author_list,timothy_j_o'leary_linda_i_o'leary
0201498413,Author_list,
key_id,attribute,assigned_val
0124438628,Author_list,leondes@_cornelius_thomas_(ed.)
0130153907,Author_list,hearn@_donald;_baker@_m._pauline
0201343045,Author_list,bishop@_judy
0201379538,Author_list,black@_darryl_p.
0321305965,Author_list,lans@_rick_f.van_der
0750672579,Author_list,boni@_william_c.
1558602976,Author_list,farquhar@_erin_(author)_bunce@_philip_j._(author)_bunce@_phillip_(with)
1558608028,Author_list,flynt@_clif
9780073304274,Author_list,bradley
key_id,attribute,assigned_val
0127323503,Author_list,wall@_david
0127748601,Author_list,yuasa@_taiichi
0131525239,Author_list,deitel_&amp;_associates
0135012066,Author_list,grassman_&amp;_tremblay
0201477084,Author_list,nutt@_gary/_nutt@_gary
0201707128,Author_list,curland@_matthew_j.
0321263189,Author_list,luger@_george_f.
1558609164,Author_list,loshin@_david
key_id,attribute,assigned_val
0201634953,Author_list,stevens@_w.richard
0201758652,Author_list,henry@_joel
0321490290,Author_list,jendrock@_eric
0444888144,Author_list,by_(author)_brezinski@_c._by_(author)_redivo_zaglia@_m.
0750696524,Author_list,lenk@_john_d.
0750698217,Author_list,lenk@_john_d.
1555583385,Author_list,phd@_cism@_john_rittinghouse@_phd@_cism@_cissp@_james_f._ransome
1558604154,Author_list,philip_a._bernstein@_eric_newcomer
1558608613,Author_list,reinhard_klette@_azriel_rosenfeld
9780072500172,Author_list,kenneth_laudon
key_id,attribute,assigned_val
1558608265,Author_list,
0124438954,Author_list,leondes@cornelius_t
0201758814,Author_list,hansen@_henning
0201834545,Author_list,lippman@_stanley_b.
0321194454,Author_list,abrams@_tamara
0672323427,Author_list,verhovsek@_roman
0805375651,Author_list,sobell@_mark_g.
9780072552584,Author_list,mcgraw-hill
9780072976779,Author_list,steven_c._chapra
key_id,attribute,assigned_val
0120121638,Author_list,marvin_zelkowitz
0201616408,Author_list,ken_auer@_roy_miller
0201761769,Author_list,mcclure@_stuart
0321213823,Author_list,patrick_chan_rosanna_lee
1558609067,Author_list,barry@_douglas_k.
9780072254648,Author_list,timothy_j_o'leary
key_id,attribute,assigned_val
0122007514,Author_list,william_james_dally@_brian_patrick_towles
0131857576,Author_list,harvey_&amp;_paul)_deitel_&amp;_associates
0201604426,Author_list,keith_brown
0201760428,Author_list,sutter@_herb
0201788918,Author_list,mellor@_stephen_j.;_scott@_kendall;_uhl@_axel;_weise@_dirk
0321205634,Author_list,cohen@_kackie;_daniels@_andrew
1558607927,Author_list,charles_poynton
9780072834321,Author_list,coulthard@_glen
key_id,attribute,assigned_val
0120121565,Author_list,zelkowitz@_marvin_v._(edt)
0130457973,Author_list,bernard_kolman@_robert_c._busby@_sharon_cutler_ross
0201100886,Author_list,aho@_alfred_v.;_ullman@_jeffrey_d.;_sethi@_ravi
0750690895,Author_list,clive_maxfield
key_id,attribute,assigned_val
0120121646,Author_list,zelkowitz@_marvin
0321304780,Author_list,chan@_patrick;_lee@_rosanna
9780072971293,Author_list,triad_interactive
key_id,attribute,assigned_val
0131452541,Author_list,steve_cunningham
0201325713,Author_list,hofmeister@_christine
0201615630,Author_list,egremont@_carlton
0201719568,Author_list,klevinsky@_t._j.
0340700149,Author_list,buchanan@_william
155558313x,Author_list,rittinghouse
key_id,attribute,assigned_val
0131410806,Author_list,liang@_y._daniel
0134373774,Author_list,deitel@_paul_j.
020156324x,Author_list,barry_rosenberg
0321294327,Author_list,patrick_chan@_rosanna_lee
0321305019,Author_list,bragg@_roberta
0340645881,Author_list,hahn@_brian_d./_kemp@_ray
0750660759,Author_list,zhu@_hong
key_id,attribute,assigned_val
0130669482,Author_list,gossett@_eric
0201746123,Author_list,edwards@_brian_m.@_giuliano@_leonard_a.@_wright@_brian_r.
0321112555,Author_list,shelford@_thomas_j.
9780028055886,Author_list,tobias@_carole
9780072978902,Author_list,norton@_peter
key_id,attribute,assigned_val
0123735777,Author_list,refaat@_mamdouh
0201844524,Author_list,chaudhri_akmal_b_et_al
1558607609,Author_list,watson
9780072229233,Author_list,holzman@_carey
key_id,attribute,assigned_val
0131821067,Author_list,holmes@_jimmy
0201309807,Author_list,jalal_feghhi_peter_williams
0201523744,Author_list,pajari@_george
0201702797,Author_list,muldner
0321197704,Author_list,kruchten@_philippe
0321447743,Author_list,henderson@_ken
1558606726,Author_list,halpin@_terry
1558608567,Author_list,ghallab
9780071357814,Author_list,zhigang_xiang@_roy_a._plastock
key_id,attribute,assigned_val
0131176862,Author_list,richard_johnsonbaugh
0134999975,Author_list,oliver_jones
0201596180,Author_list,lans@_rick_f._van_der
0201648563,Author_list,douglas_bell
0201768100,Author_list,dang@_lan-ahn
0672323575,Author_list,paul_d._sheriff;_ken_getz
1558602763,Author_list,glassner@_andrew_s.
1558606483,Author_list,puder
key_id,attribute,assigned_val
0122941519,Author_list,govil@manish;_proth@jean-marie
0123695120,Author_list,joe_celko
020163497x,Author_list,farmer@_dan;_venema@_wietse
0201787334,Author_list,pohl@_ira
0321334205,Author_list,zakhour@_sharon;_hommel@_scott;_royal@_jacob;_rabinovitch@_isaac;_risser@_tom;_hoeber@_mark
0750672811,Author_list,helge_granberg@_norm_dye
1555582591,Author_list,fafrak
key_id,attribute,assigned_val
1555582672,Author_list,
0130353000,Author_list,jeffrey_d._ullman@_jennifer_d._widom
0201308207,Author_list,dorothy_e._denning
0201657880,Author_list,bentley@_jon
0201745763,Author_list,kessler@_robert
0201784726,Author_list,hapner@_mark
9780072229240,Author_list,christopher_allen@_catherine_creary@_simon_chatwin
key_id,attribute,assigned_val
0120884070,Author_list,ian_h._witten@_eibe_frank
020163337x,Author_list,ousterhout@_john_k.
0201741954,Author_list,addison-wesley
0201896834,Author_list,knuth@_donald_e.
0750661313,Author_list,grimer@_tony
1555582907,Author_list,erbschloe@_michael
key_id,attribute,assigned_val
155860829x,Author_list,
0123264286,Author_list,harrington@_jan_l.
0131486608,Author_list,deitel@_harvey_m.
0201608421,Author_list,tognazzini@_bruce
0201740958,Author_list,skonnard@_aaron
0321108957,Author_list,spitzner@_lance
0321197690,Author_list,noyes@_brian
1558606084,Author_list,wang@_zheng
1558608486,Author_list,ebert@_david_s.
key_id,attribute,assigned_val
0123694590,Author_list,wolf@_wayne
0123735963,Author_list,celko@_joe
020139815x,Author_list,sommerville@_ian
0201709147,Author_list,don_box_aaron_skonnard_john_lam
0750670622,Author_list,williams@_jim
1558605703,Author_list,ian_witten
1558605746,Author_list,walrand@_jean;_varaiya@_pravin;_varaiya@_p._p.
9780072456103,Author_list,laudon@_kenneth_c.
key_id,attribute,assigned_val
0750661577,Author_list,
0122937856,Author_list,goulekas@_karen_e.
0201615711,Author_list,stein@_lincoln_d.
0201758679,Author_list,bowman@_doug_a.
9780070089853,Author_list,budynas@_richard_g.
key_id,attribute,assigned_val
0121631052,Author_list,monique_ferraro@_eoghan_casey
0126290407,Author_list,schreiber@_guus/_wielinga@_bob/_breuker@
0132320495,Author_list,liang@_y._daniel
0201612534,Author_list,carpinelli
032124575x,Author_list,bodoff@_stephanie;_armstrong@_eric;_ball@_jennifer;_carson@_debbie_bode
034061398x,Author_list,jim_haigh
1558607366,Author_list,speegle@_gregory
9780072255539,Author_list,kingsley-hughes@_adrian
key_id,attribute,assigned_val
0120121603,Author_list,marvin_zelkowitz
013048623x,Author_list,johnston@_barbara
0201310031,Author_list,chan@_patrick;_lee@_rosanna
0201436647,Author_list,murdocca@_miles_j.;_heuring@_vincent
0321118898,Author_list,pistoia@_marco
0321268636,Author_list,yuan@_michael_juntao;_sharp@_kevin
0321293533,Author_list,ambler@_scott
0321304543,Author_list,peter_szor
032142722x,Author_list,gagne@_marcel
key_id,attribute,assigned_val
0125571895,Author_list,pioro@_michal
0131018574,Author_list,shah@_nilesh
0201657961,Author_list,daniel_appelquist
0321321359,Author_list,lazar@_jonathan
0321321367,Author_list,kumar@_vipin;_steinbach@_michael;_tan@_pang-ning
9780072223194,Author_list,dennis_suhanovs
key_id,attribute,assigned_val
0750676566,Author_list,kovacich@_gerald_l.
075068187x,Author_list,keith_brindley
9780072565089,Author_list,rosenberg
key_id,attribute,assigned_val
0201483262,Author_list,kyle@_jim
020161586x,Author_list,kernighan@_brian_w.;_pike@_rob
0321262514,Author_list,clark@_tom
0321304519,Author_list,egan@_mark;_mather@_tim
0321426428,Author_list,mccarthy@_linda
key_id,attribute,assigned_val
0124438652,Author_list,cornelius_t._leondes
9780072253603,Author_list,sierra@_kathy
key_id,attribute,assigned_val
0131739026,Author_list,walker@_james_faure
0201379236,Author_list,musser
0201675161,Author_list,crume@_jeff
020172152x,Author_list,viega@_john
0750674741,Author_list,firestone@_joseph
1558608591,Author_list,strassner@_john
9780072847154,Author_list,john_hirschbuhl@_john_hirschbuhl
key_id,attribute,assigned_val
013046709x,Author_list,reed@_david
0201563339,Author_list,craig_partridge
0201719347,Author_list,gagne@_marcel
0321174038,Author_list,yao@_paul
0321320735,Author_list,kenan@_kevin
1555582516,Author_list,redman@_thomas_c.
1555582958,Author_list,william_wheeler
1558605576,Author_list,sutherland@_ivan_e.
9780070379909,Author_list,lipschutz@_seymour
key_id,attribute,assigned_val
0122384520,Author_list,enderton@_herbert_b.
012251341x,Author_list,jesse_feiler
0131496700,Author_list,jr.@_francis_s._hill
0201752794,Author_list,bace
0750656832,Author_list,wilcox_pooley_and
0750696559,Author_list,lenk@_john_d.
1558602143,Author_list,elmagarmid@_ahmed_k._(edt)
1558604340,Author_list,yu@_clement
key_id,attribute,assigned_val
012012159x,Author_list,zelkowitz@_marvin
012012162x,Author_list,marvin_zelkowitz
0123694043,Author_list,sotomayor@borja
0131003127,Author_list,edward_m._schwalb
0132237385,Author_list,y_daniel_liang
0201771683,Author_list,dwight_peltzer
0321113586,Author_list,sutter@_herb
1555582834,Author_list,jan_de_clercq
9780072226959,Author_list,muster@_john
9780072843996,Author_list,stephen_haag
0123951712,Author_list,
key_id,attribute,assigned_val
0201633957,Author_list,scott_o._bradner
0321200985,Author_list,carvey@_harlan
9780072259605,Author_list,koletzke@_peter;_mills@_duncan
key_id,attribute,assigned_val
0126542619,Author_list,soergel@_dagobert
0130132497,Author_list,h._m._deitel
0131679953,Author_list,edgar_g._goodaire@_michael_m._parmenter
0201309726,Author_list,joshua_engel
0201708523,Author_list,grimes@_richard
0321205219,Author_list,singh@_inderjeet
0750661232,Author_list,britton@_carol
1555582567,Author_list,charles_breakfield_roxanne_burkey
1558608753,Author_list,crowley@_patrick
9780072223224,Author_list,desai@_anil
key_id,attribute,assigned_val
012449983x,Author_list,lientz@_bennet_p.
0130920657,Author_list,singelmann@_jay/_longhurst@_jean
0201734117,Author_list,box@_don
key_id,attribute,assigned_val
0130142514,Author_list,adams@_joel/_nyhoff@_jeffrey_l.
0201547775,Author_list,salus@_peter_h.
0201737345,Author_list,lehnert@_wendy_g.
1558605460,Author_list,black@_sharon_k.
1558608702,Author_list,snyder@_carolyn
1558609075,Author_list,bean@_james
9780028055909,Author_list,hinkle@_deborah
9780072227413,Author_list,kay@_trevor
9780073660967,Author_list,laura_saret
key_id,attribute,assigned_val
0201379260,Author_list,josuttis@_nicolai_m.
0201548879,Author_list,michael_kifer|scott_a._smolka
0321113551,Author_list,lisa_crispin@_tip_house
0750681888,Author_list,stephen@_moira
0805321667,Author_list,fischer@_charles_n.;_leblanc@_richard_j.
1558606696,Author_list,rogers@_david_f.
1558606777,Author_list,melton@_jim
1558607838,Author_list,fogel@_david_b.
9780072232196,Author_list,diana_huggins
key_id,attribute,assigned_val
0130494984,Author_list,bohl@_marilyn/_rynn@_maria
0201799405,Author_list,spinellis@_diomidis
0321133455,Author_list,wolf@_chris
0321194446,Author_list,english@_bill
0321305493,Author_list,humphrey@_watts_s.
075065855x,Author_list,attenborough@_mary
1558601902,Author_list,gray@_jim
1558605290,Author_list,pyle@_dorian
key_id,attribute,assigned_val
0201729202,Author_list,jacobson@_dov;_jacobson@_jesse
key_id,attribute,assigned_val
0125662513,Author_list,pruitt@_john
0201379430,Author_list,wirfs-brock@_rebecca
1558604189,Author_list,dan_r._olsen
1558607145,Author_list,ingemar_cox;_matthew_miller;_jeffrey_bloom;_mathew_miller
9780072226331,Author_list,white@_gregory_b.
key_id,attribute,assigned_val
0125062303,Author_list,morik@_katharina
0201407094,Author_list,ron_fosner
020189551x,Author_list,grady_booch@_robert_a._maksimchuk@_michael_w._engel
1558608346,Author_list,hofmann@_markus;_beaumont@_leland_r.;_beaumont_lee;_beaumont@_leland
key_id,attribute,assigned_val
0201379511,Author_list,stewart@_john_w.
0201711028,Author_list,chen@_kirk/_gong@_li
0201750767,Author_list,yuen@_p._k./_lau@_v.
0201752808,Author_list,chan@_patrick
0750678038,Author_list,carl_roper
key_id,attribute,assigned_val
1558608710,Author_list,
0120958112,Author_list,mayhew@deborah_j
0126445516,Author_list,graeme_simsion@_graham_witt
0130457914,Author_list,james_a._anderson
0131482114,Author_list,linden@_peter_van_der
0201632187,Author_list,al_williams
1558603875,Author_list,blinn
1558604677,Author_list,nilsson@_nils_j.
key_id,attribute,assigned_val
0120887983,Author_list,hay@_david_c.
0131426486,Author_list,deitel@_paul_j.
0321197844,Author_list,date@_c.j.
0321335708,Author_list,knuth@_donald_e.
1558608168,Author_list,daum@_berthold
9780072551877,Author_list,triad_interactive
key_id,attribute,assigned_val
0123695139,Author_list,cohen@_frank
0130649341,Author_list,deitel@_harvey_m./_deitel@_paul_j.
0130853755,Author_list,johnston@_barbara
0321219147,Author_list,johnson@_michael
0672323540,Author_list,kochmer@_casey
0735711925,Author_list,harwood@_ted
key_id,attribute,assigned_val
0130174807,Author_list,shekhar@_shashi/_chawla@_sanjay
0131498622,Author_list,holzner@_steven
0201604612,Author_list,feuer@_alan_r.
0321256190,Author_list,hart@_johnson_m.
0672321319,Author_list,jeffrey_p._mcmanus;_chris_kinsman
0750673540,Author_list,craig_peacock
1555581269,Author_list,sethi@_joginder
155860510x,Author_list,banzhaf@_wolfgang
155860734x,Author_list,worth_martin_william_spears_worthy_n._martin
9780072231182,Author_list,michael_meyers@_lloyd_jeffries
9780072478808,Author_list,john_hirschbuhl@_dwight_bishop
9780072976755,Author_list,cengel@_yunus_a.;_turner@_robert
key_id,attribute,assigned_val
0201184613,Author_list,oliver_c._ibe
0201760320,Author_list,goleniewski@_lillian
0321294319,Author_list,hoglund@_greg;_butler@_jamie
0750661402,Author_list,currie
155860216x,Author_list,ahmed_elmagarmid
1558604545,Author_list,edited_by_jones@_karen_sparck_edited_by_willett@_peter
1576760596,Author_list,gittleman@_art
key_id,attribute,assigned_val
0120121689,Author_list,zelkowitz@_marvin
0124383807,Author_list,laurini@_robert;_thompson@_derek
0131018604,Author_list,staugaard@_andrew
0201325640,Author_list,sykes@_david_a.;_mcgregor@_john_d.
0201773635,Author_list,earp@_richard
0321154932,Author_list,miller@_jim
0321213351,Author_list,kerievsky@_joshua
0321397967,Author_list,raheem@_michael
1555581994,Author_list,matthew_cheek
1558609091,Author_list,michael_sikora
9780073288512,Author_list,yacht@_carol
9780073528328,Author_list,de_palma@_paul
key_id,attribute,assigned_val
0201563177,Author_list,stevens@_w._richard
0201590654,Author_list,sethi@_ravi
0321206746,Author_list,elmasri@_ramez
9780072254280,Author_list,hart@_matthew;_jesse@_scott
key_id,attribute,assigned_val
1555583407,Author_list,de_clercq@_jan_grillenmeier@_guido
1558603697,Author_list,jerry_d._gibson@_toby_berger
9780072231236,Author_list,meyers@_michael
key_id,attribute,assigned_val
0125184085,Author_list,nielsen@_jakob
0201616211,Author_list,kouti@_sakari/_seitsonen@_mika
0201749602,Author_list,jack_park@_sam_hunting
0321194047,Author_list,chappell@_david
9780072231465,Author_list,meyers@_michael
key_id,attribute,assigned_val
0201485559,Author_list,pascal@_fabian
0201616467,Author_list,haggar@_peter
1555583067,Author_list,william_hancock
1558607536,Author_list,shasha@_dennis;_bonnet@_philippe
key_id,attribute,assigned_val
0201615762,Author_list,henderson@_ken
0201616262,Author_list,jalote@_pankaj
0201704315,Author_list,alexandrescu@_andrei
1558601910,Author_list,norvig@_peter
key_id,attribute,assigned_val
0750670630,Author_list,schroeder@_chris
1555581676,Author_list,richard_walters
1558606459,Author_list,ralph_wittmann@_martina_zitterbart
9780072830583,Author_list,haag@_stephen
9780072944815,Author_list,triad_interactive
key_id,attribute,assigned_val
0124499775,Author_list,lientz@bennet
0201703939,Author_list,campione@_mary;_walrath@_kathy;_huml@_alison
0201705028,Author_list,rosanna_lee@_scott_seligman
0321334612,Author_list,mcaffer@_jeff;_lemieux@_jean-michel
0321349954,Author_list,dwivedi@_himanshu
1555583121,Author_list,michael_erbschloe
1558605614,Author_list,mayhew
9780072263848,Author_list,schildt@_herbert
key_id,attribute,assigned_val
0201738260,Author_list,ferdinandi@_patricia_l.
0201773457,Author_list,sarwar_&amp;_koretsky
1555581579,Author_list,miller@_david_donald
1555583326,Author_list,ransome
155860779x,Author_list,monique_morrow@_kateel_vijayananda
9780079136787,Author_list,tan@_h.h.
key_id,attribute,assigned_val
0750676132,Author_list,mena@_jesus
1555580416,Author_list,guy_steele
1558606424,Author_list,klaus_r._dittrich
1558608109,Author_list,loshin@_peter
key_id,attribute,assigned_val
0120828103,Author_list,bauer@_barr_e.
0201179288,Author_list,koenig@_andrew
0201713063,Author_list,michael_h._brackett_@
0201824701,Author_list,lippman@_stanley_b.;_lajoie@_josee
